# participant_id, threatcond, gain_value, lose_value, time, Gamble?, group
404,safe,32,6,1795,y,patient
404,safe,24,19,1386,n,patient
404,safe,40,13,1359,y,patient
404,safe,20,7,1487,y,patient
404,safe,26,13,1115,y,patient
404,safe,28,17,1514,n,patient
404,safe,28,14,1499,n,patient
404,safe,32,9,895,y,patient
404,safe,24,11,1527,y,patient
404,safe,10,6,1783,n,patient
404,safe,40,11,1439,y,patient
404,safe,14,12,1779,n,patient
404,safe,24,16,1279,n,patient
404,safe,20,13,1399,n,patient
404,safe,26,18,1687,n,patient
404,safe,14,18,1343,n,patient
404,safe,16,6,1059,y,patient
404,safe,10,9,1107,n,patient
404,safe,22,7,1935,y,patient
404,safe,40,5,807,y,patient
404,safe,18,13,1063,n,patient
404,safe,32,12,1483,y,patient
404,safe,18,18,1147,n,patient
404,safe,14,7,1699,y,patient
404,safe,36,12,1191,y,patient
404,safe,14,11,1128,n,patient
404,safe,40,17,1096,y,patient
404,safe,12,17,1513,n,patient
404,safe,10,15,945,n,patient
404,safe,10,16,901,n,patient
404,safe,38,18,1909,y,patient
404,safe,20,6,833,y,patient
404,safe,20,8,938,y,patient
404,safe,36,11,1201,y,patient
404,safe,36,6,954,y,patient
404,safe,30,12,1670,y,patient
404,safe,12,11,1294,n,patient
404,safe,30,19,1785,n,patient
404,safe,26,10,1121,y,patient
404,safe,30,5,1553,y,patient
404,safe,20,11,1197,n,patient
404,safe,36,20,1255,n,patient
404,safe,34,18,1039,y,patient
404,safe,16,20,1083,n,patient
404,safe,38,11,1010,y,patient
404,safe,38,16,1275,y,patient
404,safe,12,19,1178,n,patient
404,safe,24,8,1243,y,patient
404,safe,18,7,1335,y,patient
404,safe,14,9,1503,n,patient
404,safe,36,19,1807,n,patient
404,safe,40,7,1356,y,patient
404,safe,28,16,1778,y,patient
404,safe,34,20,1526,y,patient
404,safe,20,16,1063,n,patient
404,safe,30,17,1431,n,patient
404,safe,32,11,1363,y,patient
404,safe,36,5,1144,y,patient
404,safe,24,13,1135,n,patient
404,safe,36,7,1008,y,patient
404,safe,36,15,1256,y,patient
404,safe,14,10,1064,n,patient
404,safe,30,18,1387,y,patient
404,safe,24,20,1580,n,patient
404,safe,24,7,896,y,patient
404,safe,26,15,1840,y,patient
404,safe,38,7,836,y,patient
404,safe,20,15,1540,n,patient
404,safe,32,19,1780,n,patient
404,safe,38,8,1148,y,patient
404,safe,38,14,1976,y,patient
404,safe,24,18,1424,n,patient
404,safe,40,16,1280,y,patient
404,safe,26,6,1209,y,patient
404,safe,34,9,825,y,patient
404,safe,24,17,1442,n,patient
404,safe,10,12,1038,n,patient
404,safe,28,8,1166,y,patient
404,safe,30,7,850,y,patient
404,safe,28,19,1434,n,patient
404,safe,38,13,1770,y,patient
404,safe,12,13,1086,n,patient
404,safe,10,18,1005,n,patient
404,safe,12,8,1582,n,patient
404,safe,40,19,1242,y,patient
404,safe,28,7,1515,y,patient
404,safe,26,20,1847,y,patient
404,threat,24,14,1030,y,patient
404,threat,12,19,1095,n,patient
404,threat,30,11,1103,y,patient
404,threat,24,16,1475,n,patient
404,threat,16,13,1227,n,patient
404,threat,38,16,987,y,patient
404,threat,32,13,1327,y,patient
404,threat,26,9,1191,y,patient
404,threat,34,13,1063,y,patient
404,threat,34,19,1435,y,patient
404,threat,14,12,1323,n,patient
404,threat,34,14,819,y,patient
404,threat,12,10,1063,n,patient
404,threat,32,5,976,y,patient
404,threat,14,18,704,n,patient
404,threat,10,15,1164,n,patient
404,threat,12,18,1272,n,patient
404,threat,40,15,1292,y,patient
404,threat,24,7,1405,y,patient
404,threat,16,15,1060,n,patient
404,threat,28,14,1281,y,patient
404,threat,36,19,1376,y,patient
404,threat,38,14,1729,y,patient
404,threat,18,8,1645,y,patient
404,threat,22,19,1134,n,patient
404,threat,16,8,1212,y,patient
404,threat,20,17,1245,n,patient
404,threat,36,13,1173,y,patient
404,threat,36,17,1529,y,patient
404,threat,24,15,1306,n,patient
404,threat,32,6,1145,y,patient
404,threat,34,5,1421,y,patient
404,threat,30,6,950,y,patient
404,threat,20,12,1447,n,patient
404,threat,38,6,810,y,patient
404,threat,14,11,1043,n,patient
404,threat,32,8,730,y,patient
404,threat,14,13,935,n,patient
404,threat,38,17,1126,y,patient
404,threat,30,20,1679,n,patient
404,threat,26,19,1419,n,patient
404,threat,18,7,1326,y,patient
404,threat,32,10,1318,y,patient
404,threat,30,12,1297,y,patient
404,threat,12,7,1594,y,patient
404,threat,24,6,938,y,patient
404,threat,30,5,770,y,patient
404,threat,12,20,1271,n,patient
404,threat,28,20,1727,n,patient
404,threat,36,7,783,y,patient
404,threat,18,18,992,n,patient
404,threat,14,8,999,y,patient
404,threat,34,11,1290,y,patient
404,threat,12,12,1083,n,patient
404,threat,26,6,1371,y,patient
404,threat,26,17,1875,y,patient
404,threat,24,9,1280,y,patient
404,threat,28,15,1936,n,patient
404,threat,32,14,1180,y,patient
404,threat,16,6,972,y,patient
404,threat,30,10,1069,y,patient
404,threat,16,10,1203,n,patient
404,threat,10,6,1688,n,patient
404,threat,20,11,1711,y,patient
404,threat,36,20,1457,y,patient
404,threat,12,14,1169,n,patient
404,threat,22,13,1709,y,patient
404,threat,24,12,1709,n,patient
404,threat,14,5,1317,y,patient
404,threat,22,12,1190,n,patient
404,threat,20,15,1297,y,patient
404,threat,12,8,1452,y,patient
404,threat,16,11,1689,n,patient
404,threat,18,9,1184,n,patient
404,threat,20,5,1356,n,patient
404,threat,18,19,957,n,patient
404,threat,40,7,749,y,patient
404,threat,36,5,905,y,patient
404,threat,36,10,1048,y,patient
404,threat,26,8,1424,y,patient
404,threat,14,17,1695,n,patient
404,threat,18,20,1023,n,patient
404,threat,24,18,1258,n,patient
404,threat,34,17,1403,y,patient
404,threat,20,18,1010,n,patient
404,threat,26,18,1735,y,patient
404,threat,34,6,814,y,patient
404,threat,16,5,1535,y,patient
404,threat,28,19,987,n,patient
404,threat,14,7,1707,y,patient
404,threat,28,5,947,y,patient
404,threat,40,16,1159,y,patient
404,threat,14,19,1046,n,patient
404,threat,10,9,1695,n,patient
404,threat,28,12,1311,y,patient
404,threat,16,18,1095,n,patient
404,threat,22,6,1297,y,patient
404,threat,28,6,889,y,patient
404,threat,40,8,1261,y,patient
404,threat,14,15,1037,y,patient
404,threat,32,20,1226,y,patient
404,threat,32,11,1864,n,patient
404,threat,34,7,777,y,patient
404,threat,16,16,961,n,patient
404,threat,20,8,1325,y,patient
404,threat,14,14,1077,n,patient
404,threat,20,14,1661,y,patient
404,threat,12,17,1345,n,patient
404,threat,18,14,1297,n,patient
404,threat,20,7,897,y,patient
404,threat,22,7,1213,y,patient
404,threat,40,5,1413,y,patient
404,threat,12,15,1166,n,patient
404,threat,12,11,1178,n,patient
404,threat,20,6,1298,y,patient
404,threat,22,5,843,y,patient
404,threat,36,15,1383,y,patient
404,threat,26,15,1248,n,patient
404,threat,18,10,1151,n,patient
404,threat,10,14,1023,n,patient
404,threat,34,15,1027,y,patient
404,threat,34,12,1485,y,patient
404,threat,24,17,1134,n,patient
404,threat,10,19,946,n,patient
404,threat,26,20,1259,n,patient
404,threat,22,8,1026,y,patient
404,threat,16,19,1331,n,patient
404,threat,10,10,783,n,patient
404,threat,32,12,1760,n,patient
404,threat,24,19,1415,n,patient
404,threat,38,19,1075,y,patient
404,threat,30,13,1467,y,patient
404,threat,16,12,1215,n,patient
404,threat,38,7,1352,y,patient
404,threat,30,14,1219,y,patient
404,threat,12,5,1003,y,patient
404,threat,14,10,1552,n,patient
404,threat,24,20,1248,n,patient
404,threat,34,18,1504,y,patient
404,threat,22,17,1065,n,patient
404,threat,28,7,1245,y,patient
404,threat,28,8,1129,y,patient
404,threat,10,18,1404,n,patient
404,threat,30,8,1029,y,patient
404,threat,30,19,1489,y,patient
404,threat,16,9,1569,y,patient
404,threat,12,16,1465,n,patient
404,threat,26,14,1565,y,patient
404,threat,38,10,1454,y,patient
404,threat,24,5,838,y,patient
404,threat,40,17,1202,y,patient
404,threat,10,16,1121,n,patient
404,threat,16,17,889,n,patient
404,threat,34,20,1537,n,patient
404,threat,18,17,1245,n,patient
404,threat,12,13,1870,n,patient
404,threat,10,8,1530,n,patient
404,threat,32,17,1322,n,patient
404,threat,10,13,1054,n,patient
404,threat,40,12,1199,y,patient
404,threat,36,18,1326,y,patient
404,threat,32,15,1699,n,patient
404,threat,20,16,977,n,patient
404,threat,32,19,1438,n,patient
404,threat,22,15,1135,n,patient
404,threat,30,7,923,y,patient
404,threat,28,11,1075,y,patient
404,threat,38,15,887,y,patient
404,threat,30,18,1287,n,patient
404,threat,18,6,1327,y,patient
404,threat,24,13,1939,n,patient
404,threat,20,10,1600,n,patient
404,threat,10,5,1151,y,patient
404,threat,10,12,1328,n,patient
404,threat,32,7,1324,y,patient
404,threat,30,15,1068,y,patient
404,threat,38,8,1168,y,patient
404,threat,28,17,1457,y,patient
404,threat,18,16,1152,n,patient
404,threat,26,12,1619,y,patient
404,threat,14,9,1264,y,patient
404,threat,24,11,1345,y,patient
404,threat,22,14,1497,y,patient
404,threat,28,9,1485,y,patient
404,threat,36,9,854,y,patient
404,threat,20,19,1606,n,patient
404,threat,26,7,1197,y,patient
404,threat,20,13,1474,n,patient
404,threat,22,16,1162,n,patient
404,threat,40,14,1770,y,patient
404,threat,14,20,1771,n,patient
404,threat,16,20,1634,n,patient
404,threat,34,9,1430,y,patient
404,threat,26,13,1511,y,patient
404,threat,40,11,1475,y,patient
404,threat,20,20,1602,n,patient
404,threat,38,11,1110,y,patient
404,threat,12,6,1327,y,patient
404,threat,16,7,1574,y,patient
404,threat,30,9,1019,y,patient
404,threat,10,11,1520,n,patient
404,threat,24,8,1292,y,patient
404,threat,28,13,1164,y,patient
404,threat,12,9,1423,n,patient
404,threat,38,5,944,y,patient
404,threat,40,20,1504,y,patient
404,threat,28,18,1653,y,patient
404,threat,38,20,1687,n,patient
404,threat,36,6,952,y,patient
404,threat,28,16,1476,n,patient
404,threat,36,12,1276,n,patient
404,threat,22,11,1471,n,patient
404,threat,26,11,1335,y,patient
404,threat,18,13,1615,n,patient
404,threat,38,18,1436,y,patient
404,threat,10,17,1473,n,patient
404,threat,40,9,1017,y,patient
404,threat,22,9,1437,y,patient
404,threat,26,5,1229,y,patient
404,threat,40,13,1646,y,patient
404,threat,22,10,1700,y,patient
404,threat,36,14,1769,y,patient
404,threat,22,20,1881,n,patient
404,threat,18,11,1109,y,patient
404,threat,18,5,958,y,patient
404,threat,36,11,1146,y,patient
404,threat,14,16,1226,n,patient
404,threat,26,16,1662,y,patient
404,threat,20,9,1596,n,patient
404,threat,30,16,1459,y,patient
404,threat,36,8,1039,y,patient
404,threat,32,18,1054,y,patient
404,threat,30,17,1535,n,patient
404,threat,32,16,1523,y,patient
404,threat,38,9,1115,y,patient
404,threat,34,10,828,y,patient
404,threat,38,13,1203,y,patient
404,threat,10,7,1222,n,patient
404,threat,40,18,1518,y,patient
404,threat,24,10,1530,n,patient
404,threat,26,10,1419,y,patient
404,threat,32,9,1347,y,patient
404,threat,34,8,1311,y,patient
404,threat,40,6,1375,y,patient
404,threat,40,10,823,y,patient
405,safe,18,12,1379,y,patient
405,safe,24,9,339,y,patient
405,safe,18,6,391,y,patient
405,safe,24,5,927,y,patient
405,safe,24,13,688,y,patient
405,safe,38,20,276,y,patient
405,safe,40,12,475,y,patient
405,safe,12,7,540,y,patient
405,safe,36,17,528,y,patient
405,safe,22,18,592,y,patient
405,safe,36,18,492,y,patient
405,safe,24,16,853,y,patient
405,safe,14,8,1019,y,patient
405,safe,10,12,680,y,patient
405,safe,12,16,313,y,patient
405,safe,22,15,1322,y,patient
405,safe,34,19,1402,n,patient
405,safe,28,17,1253,y,patient
405,safe,20,7,1030,y,patient
405,safe,26,12,845,y,patient
405,safe,38,7,705,y,patient
405,safe,22,10,1074,y,patient
405,safe,10,14,682,y,patient
405,safe,38,10,1646,y,patient
405,safe,26,6,838,y,patient
405,safe,24,17,1130,y,patient
405,safe,18,10,1674,y,patient
405,safe,30,9,1262,y,patient
405,safe,40,17,935,y,patient
405,safe,36,10,1536,y,patient
405,safe,20,13,1116,y,patient
405,safe,28,19,924,y,patient
405,safe,26,20,1044,n,patient
405,safe,26,19,752,n,patient
405,safe,32,5,792,y,patient
405,safe,28,16,1585,y,patient
405,safe,28,15,1103,y,patient
405,safe,28,5,1475,y,patient
405,safe,40,7,755,y,patient
405,safe,18,20,876,n,patient
405,safe,20,15,1656,y,patient
405,safe,26,17,864,n,patient
405,safe,32,20,733,n,patient
405,safe,28,10,1104,y,patient
405,safe,12,20,928,n,patient
405,safe,40,15,728,y,patient
405,safe,18,17,1284,n,patient
405,safe,26,14,829,y,patient
405,safe,26,11,1001,y,patient
405,safe,14,16,1793,y,patient
405,safe,16,13,621,y,patient
405,safe,34,6,636,y,patient
405,safe,24,12,677,y,patient
405,safe,26,18,821,n,patient
405,safe,24,15,1921,y,patient
405,safe,26,16,929,y,patient
405,safe,16,9,552,y,patient
405,safe,24,11,1498,y,patient
405,safe,14,12,1054,y,patient
405,safe,20,12,590,y,patient
405,safe,20,8,710,y,patient
405,safe,36,8,358,y,patient
405,safe,14,9,482,y,patient
405,safe,36,20,731,n,patient
405,safe,12,8,674,y,patient
405,safe,40,9,702,y,patient
405,safe,26,10,550,y,patient
405,safe,12,18,718,n,patient
405,safe,30,7,562,y,patient
405,safe,22,7,595,y,patient
405,safe,14,11,746,y,patient
405,safe,28,12,550,y,patient
405,safe,10,7,1143,y,patient
405,safe,16,8,996,y,patient
405,safe,12,9,757,y,patient
405,safe,18,7,865,y,patient
405,safe,36,7,545,y,patient
405,safe,24,6,681,y,patient
405,safe,22,20,1009,n,patient
405,safe,34,15,1460,y,patient
405,safe,30,15,1788,y,patient
405,safe,26,8,716,y,patient
405,safe,12,10,1160,y,patient
405,safe,36,19,857,n,patient
405,safe,30,14,1033,y,patient
405,safe,20,9,541,y,patient
405,safe,30,16,1277,y,patient
405,safe,22,6,610,y,patient
405,safe,30,20,1561,n,patient
405,safe,36,6,789,y,patient
405,safe,30,11,1684,y,patient
405,safe,28,6,749,y,patient
405,safe,26,9,1553,y,patient
405,safe,20,19,842,n,patient
405,safe,32,12,1406,n,patient
405,safe,40,5,885,y,patient
405,safe,30,6,530,y,patient
405,safe,40,8,690,y,patient
405,safe,24,14,1578,n,patient
405,safe,34,14,1510,n,patient
405,safe,30,5,765,y,patient
405,safe,40,11,1885,n,patient
405,safe,22,8,641,y,patient
405,safe,24,8,736,y,patient
405,safe,34,10,911,y,patient
405,safe,18,18,1115,n,patient
405,safe,28,18,1476,n,patient
405,safe,16,20,852,n,patient
405,safe,40,19,1190,n,patient
405,safe,14,5,783,y,patient
405,safe,22,5,731,y,patient
405,safe,30,19,1595,n,patient
405,safe,22,19,744,n,patient
405,safe,32,11,1399,n,patient
405,safe,28,14,1564,n,patient
405,safe,20,11,1597,y,patient
405,safe,14,17,781,n,patient
405,safe,38,11,933,n,patient
405,safe,34,17,1261,n,patient
405,safe,10,6,601,y,patient
405,safe,36,13,1437,n,patient
405,safe,10,10,1802,y,patient
405,safe,10,18,945,n,patient
405,safe,12,11,1738,y,patient
405,safe,20,14,1448,n,patient
405,safe,16,7,1133,y,patient
405,safe,16,6,689,y,patient
405,safe,14,18,1081,n,patient
405,safe,18,14,1450,y,patient
405,safe,32,7,962,y,patient
405,safe,32,13,1406,n,patient
405,safe,22,13,783,n,patient
405,safe,40,10,634,y,patient
405,safe,32,16,1090,n,patient
405,safe,36,15,1390,n,patient
405,safe,18,11,1550,y,patient
405,safe,28,7,1382,y,patient
405,safe,32,18,1003,n,patient
405,safe,20,18,738,n,patient
405,safe,22,9,1419,y,patient
405,safe,38,15,1531,y,patient
405,safe,32,10,1039,y,patient
405,safe,10,17,1742,n,patient
405,safe,14,20,1630,n,patient
405,safe,38,5,1230,y,patient
405,safe,14,19,1158,n,patient
405,safe,20,10,1802,y,patient
405,safe,24,19,922,n,patient
405,safe,22,16,1110,n,patient
405,safe,34,5,1325,y,patient
405,safe,22,11,1586,n,patient
405,safe,12,5,1218,y,patient
405,safe,18,9,1242,y,patient
405,safe,24,20,1242,n,patient
405,safe,24,18,1538,n,patient
405,safe,24,10,1134,y,patient
405,safe,18,15,1343,n,patient
405,safe,40,20,1339,n,patient
405,safe,14,6,1107,y,patient
405,safe,30,8,1300,y,patient
405,safe,32,6,1731,y,patient
405,safe,26,5,1431,y,patient
405,safe,38,17,1511,n,patient
405,safe,16,14,1572,n,patient
405,safe,40,14,1292,n,patient
405,safe,12,12,1652,y,patient
405,safe,12,6,1005,y,patient
405,safe,38,6,1009,y,patient
405,safe,18,8,1224,y,patient
405,safe,14,15,1456,y,patient
405,safe,20,6,1304,y,patient
405,safe,38,14,1748,n,patient
405,safe,26,7,1253,y,patient
405,safe,20,17,1225,n,patient
405,safe,36,12,1429,n,patient
405,safe,32,19,1252,n,patient
405,safe,26,15,1392,y,patient
405,safe,18,13,1568,y,patient
405,safe,32,9,1064,y,patient
405,safe,12,15,1628,y,patient
405,safe,40,13,1781,y,patient
405,safe,18,16,1597,n,patient
405,safe,12,14,1633,n,patient
405,safe,14,14,1593,n,patient
405,safe,10,9,1281,y,patient
405,safe,16,5,1145,y,patient
405,safe,30,10,1221,y,patient
405,safe,12,19,1237,n,patient
405,safe,16,11,1495,y,patient
405,safe,28,9,1035,y,patient
405,safe,30,12,1706,y,patient
405,safe,36,16,1499,n,patient
405,safe,16,16,1375,n,patient
405,safe,16,17,1431,n,patient
405,safe,14,13,1171,n,patient
405,safe,16,18,1634,n,patient
405,safe,24,7,1162,y,patient
405,safe,10,11,1542,y,patient
405,safe,34,18,1215,n,patient
405,safe,34,8,1447,y,patient
405,safe,38,12,1339,y,patient
405,safe,34,12,1258,y,patient
405,safe,10,19,1259,n,patient
405,safe,32,8,1708,y,patient
405,safe,10,5,1172,y,patient
405,safe,36,5,1212,y,patient
405,safe,28,20,1312,n,patient
405,safe,10,16,1592,n,patient
405,safe,16,10,1209,y,patient
405,safe,22,12,1301,y,patient
405,safe,34,13,1676,n,patient
405,safe,34,20,1177,n,patient
405,safe,10,20,1297,n,patient
405,safe,40,16,1801,n,patient
405,safe,28,13,1269,n,patient
405,safe,32,15,1789,n,patient
405,safe,30,18,1157,n,patient
405,safe,38,18,1076,n,patient
405,safe,20,5,960,y,patient
405,safe,26,13,1839,n,patient
405,safe,38,9,1243,y,patient
405,safe,20,20,1258,n,patient
405,safe,18,5,1206,y,patient
405,safe,34,9,1039,y,patient
405,safe,40,6,1007,y,patient
405,safe,30,13,1279,n,patient
405,safe,28,8,994,y,patient
405,safe,14,10,1194,y,patient
405,safe,38,8,1262,y,patient
405,safe,30,17,1343,n,patient
405,safe,34,7,1007,y,patient
405,safe,14,7,1191,y,patient
405,safe,10,13,1243,n,patient
405,safe,18,19,1147,n,patient
405,safe,32,14,1444,n,patient
405,threat,18,9,1515,y,patient
405,threat,10,17,1483,y,patient
405,threat,24,19,463,y,patient
405,threat,36,16,838,y,patient
405,threat,38,17,546,y,patient
405,threat,40,13,427,y,patient
405,threat,36,9,563,y,patient
405,threat,30,5,567,y,patient
405,threat,34,17,1087,y,patient
405,threat,10,12,559,y,patient
405,threat,22,5,587,y,patient
405,threat,22,12,332,y,patient
405,threat,28,5,827,y,patient
405,threat,32,18,415,y,patient
405,threat,18,8,719,y,patient
405,threat,26,9,796,y,patient
405,threat,12,16,817,y,patient
405,threat,14,12,569,y,patient
405,threat,40,7,437,y,patient
405,threat,34,6,541,y,patient
405,threat,16,17,742,y,patient
405,threat,32,12,525,y,patient
405,threat,26,10,345,y,patient
405,threat,24,12,304,y,patient
405,threat,10,5,612,y,patient
405,threat,36,13,637,y,patient
405,threat,12,11,412,y,patient
405,threat,30,10,721,y,patient
405,threat,22,14,641,y,patient
405,threat,14,11,1033,y,patient
405,threat,16,14,1585,y,patient
405,threat,22,8,918,y,patient
405,threat,20,5,646,y,patient
405,threat,10,18,486,y,patient
405,threat,20,13,762,y,patient
405,threat,26,19,1331,y,patient
405,threat,18,15,715,y,patient
405,threat,18,18,1543,n,patient
405,threat,10,11,1766,y,patient
405,threat,12,15,903,y,patient
405,threat,26,20,1351,n,patient
405,threat,12,12,847,y,patient
405,threat,36,15,875,y,patient
405,threat,14,10,1044,y,patient
405,threat,16,19,1168,n,patient
405,threat,24,7,1343,y,patient
405,threat,38,11,1495,y,patient
405,threat,28,15,1096,y,patient
405,threat,24,5,1305,y,patient
405,threat,36,14,1109,y,patient
405,threat,32,7,975,y,patient
405,threat,36,5,1743,y,patient
405,threat,16,18,963,n,patient
405,threat,30,13,755,y,patient
405,threat,32,8,679,y,patient
405,threat,24,16,1023,n,patient
405,threat,12,8,543,y,patient
405,threat,28,8,883,y,patient
405,threat,26,15,996,y,patient
405,threat,32,14,576,y,patient
405,threat,22,10,752,y,patient
405,threat,20,9,592,y,patient
405,threat,14,16,1717,y,patient
405,threat,40,17,465,n,patient
405,threat,36,8,1057,y,patient
405,threat,32,19,678,n,patient
405,threat,38,16,893,y,patient
405,threat,10,6,598,y,patient
405,threat,30,16,1046,y,patient
405,threat,16,7,1394,y,patient
405,threat,14,6,698,y,patient
405,threat,34,11,1174,y,patient
405,threat,16,6,514,y,patient
405,threat,32,17,1114,n,patient
405,threat,40,20,937,n,patient
405,threat,18,16,1350,y,patient
405,threat,20,20,1173,n,patient
405,threat,30,6,1431,y,patient
405,threat,20,14,1407,y,patient
405,threat,12,20,1087,n,patient
405,threat,18,17,964,n,patient
405,threat,18,12,642,y,patient
405,threat,10,19,1283,n,patient
405,threat,34,20,1195,n,patient
405,threat,30,12,799,y,patient
405,threat,12,19,751,n,patient
405,threat,28,12,683,y,patient
405,threat,18,6,620,y,patient
405,threat,22,19,740,n,patient
405,threat,38,18,1184,n,patient
405,threat,28,13,568,y,patient
405,threat,10,8,848,y,patient
405,threat,10,15,1533,y,patient
405,threat,40,5,670,y,patient
405,threat,16,20,642,n,patient
405,threat,10,13,561,y,patient
405,threat,12,10,969,y,patient
405,threat,14,9,701,y,patient
405,threat,10,10,669,y,patient
405,threat,36,19,905,n,patient
405,threat,30,14,1242,y,patient
405,threat,24,11,690,y,patient
405,threat,38,15,1162,y,patient
405,threat,34,15,926,y,patient
405,threat,30,20,649,n,patient
405,threat,14,20,885,n,patient
405,threat,26,7,1181,y,patient
405,threat,32,6,534,y,patient
405,threat,38,7,581,y,patient
405,threat,38,6,906,y,patient
405,threat,28,7,826,y,patient
405,threat,28,10,698,y,patient
405,threat,32,10,470,y,patient
405,threat,36,6,799,y,patient
405,threat,20,16,1630,n,patient
405,threat,36,17,825,n,patient
405,threat,34,10,1114,y,patient
405,threat,34,7,1430,y,patient
405,threat,12,13,1206,n,patient
405,threat,32,20,855,n,patient
405,threat,22,9,787,y,patient
405,threat,36,12,1360,n,patient
405,threat,30,19,1323,n,patient
405,threat,30,8,739,y,patient
405,threat,20,15,1196,n,patient
405,threat,36,7,1024,y,patient
405,threat,20,19,1184,n,patient
405,threat,18,14,1900,n,patient
405,threat,26,13,1692,n,patient
405,threat,30,18,996,n,patient
405,threat,12,9,837,y,patient
405,threat,28,20,785,n,patient
405,threat,30,15,1577,n,patient
405,threat,26,18,1069,n,patient
405,threat,12,6,893,y,patient
405,threat,34,18,829,n,patient
405,threat,10,14,638,n,patient
405,threat,16,8,1594,y,patient
405,threat,14,14,1795,n,patient
405,threat,30,7,778,y,patient
405,threat,24,13,1438,n,patient
405,threat,22,16,1510,n,patient
405,threat,20,8,650,y,patient
405,threat,24,17,1242,n,patient
405,threat,18,10,1374,y,patient
405,threat,38,10,846,y,patient
405,threat,20,11,1933,y,patient
405,threat,16,11,774,y,patient
405,threat,18,13,1734,y,patient
405,threat,14,18,662,n,patient
405,threat,38,9,1239,y,patient
405,threat,28,9,918,y,patient
405,threat,40,18,1531,n,patient
405,threat,12,17,635,y,patient
405,threat,24,14,1127,n,patient
405,threat,12,7,1159,y,patient
405,threat,14,19,1091,n,patient
405,threat,14,17,795,n,patient
405,threat,36,18,1195,n,patient
405,threat,10,9,680,y,patient
405,threat,10,16,1368,n,patient
405,threat,40,10,1184,y,patient
405,threat,28,6,1731,y,patient
405,threat,16,5,942,y,patient
405,threat,16,12,1682,y,patient
405,threat,34,19,1250,n,patient
405,threat,32,5,1031,y,patient
405,threat,36,20,934,n,patient
405,threat,40,15,1466,n,patient
405,threat,34,16,1163,n,patient
405,threat,38,14,1319,n,patient
405,threat,26,6,1207,y,patient
405,threat,38,8,1919,n,patient
405,threat,36,10,1058,y,patient
405,threat,30,17,987,n,patient
405,threat,34,13,1671,y,patient
405,threat,12,5,1620,y,patient
405,threat,18,5,1265,y,patient
405,threat,14,7,1249,y,patient
405,threat,14,8,1457,y,patient
405,threat,26,8,1277,y,patient
405,threat,38,5,1213,y,patient
405,threat,38,19,1428,n,patient
405,threat,22,20,1284,n,patient
405,threat,22,15,1672,n,patient
405,threat,16,13,1841,y,patient
405,threat,16,10,1349,y,patient
405,threat,14,15,1792,n,patient
405,threat,18,11,1832,y,patient
405,threat,16,15,1588,n,patient
405,threat,24,6,1317,y,patient
405,threat,28,16,1596,n,patient
405,threat,34,9,1281,y,patient
405,threat,20,12,1773,y,patient
405,threat,10,20,1473,n,patient
405,threat,14,13,1369,y,patient
405,threat,30,9,1077,y,patient
405,threat,20,17,1182,n,patient
405,threat,22,18,1378,n,patient
405,threat,40,12,1577,n,patient
405,threat,22,7,1082,y,patient
405,threat,28,11,1478,y,patient
405,threat,20,6,1382,y,patient
405,threat,10,7,1538,y,patient
405,threat,24,8,1282,y,patient
405,threat,38,12,1463,y,patient
405,threat,34,5,1059,y,patient
405,threat,22,17,1068,n,patient
405,threat,18,7,1091,y,patient
405,threat,32,9,1070,y,patient
405,threat,26,17,1295,n,patient
405,threat,26,16,1111,n,patient
405,threat,20,18,1123,n,patient
405,threat,12,14,1227,n,patient
405,threat,40,19,1059,n,patient
405,threat,40,6,1452,y,patient
405,threat,38,20,1176,n,patient
405,threat,32,15,1600,n,patient
405,threat,40,16,1280,n,patient
405,threat,40,14,1940,n,patient
405,threat,22,11,1853,y,patient
405,threat,34,12,1413,y,patient
405,threat,34,8,1228,y,patient
405,threat,22,6,1145,y,patient
405,threat,28,17,1169,n,patient
405,threat,36,11,1309,y,patient
405,threat,40,8,1277,y,patient
405,threat,40,9,1182,y,patient
405,threat,18,20,1114,n,patient
405,threat,16,9,1065,y,patient
405,threat,26,5,1162,y,patient
405,threat,14,5,1085,y,patient
405,threat,26,12,1541,y,patient
405,threat,24,9,1117,y,patient
405,threat,12,18,1254,n,patient
405,threat,40,11,1162,y,patient
406,safe,36,10,943,y,patient
406,safe,10,10,1230,n,patient
406,safe,30,7,814,y,patient
406,safe,30,8,1038,y,patient
406,safe,20,17,1070,y,patient
406,safe,38,16,1003,y,patient
406,safe,36,6,914,y,patient
406,safe,18,12,1126,y,patient
406,safe,18,7,959,y,patient
406,safe,18,20,1595,n,patient
406,safe,18,17,1386,n,patient
406,safe,10,7,1883,n,patient
406,safe,16,8,1039,y,patient
406,safe,36,11,1087,y,patient
406,safe,38,19,1063,y,patient
406,safe,38,10,936,y,patient
406,safe,24,14,1624,y,patient
406,safe,24,8,1068,y,patient
406,safe,36,19,1524,y,patient
406,safe,24,6,1252,y,patient
406,safe,30,9,940,y,patient
406,safe,18,10,1341,y,patient
406,safe,10,18,1305,n,patient
406,safe,24,11,1097,y,patient
406,safe,32,10,1224,y,patient
406,safe,36,5,900,y,patient
406,safe,18,9,1140,y,patient
406,safe,18,11,1805,y,patient
406,safe,24,18,1889,n,patient
406,safe,10,15,1721,n,patient
406,safe,10,12,1214,n,patient
406,safe,40,9,746,y,patient
